Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2018-09-13,0.7475,2.3947,,1.4179,,1.6877,1.2858,0.5447,1.3272,2.664,,,
2018-09-14,0.7611,2.4039,,1.4269,,1.6913,1.2965,0.5445,1.3329,2.7224,,,
2018-09-17,,,,,,,,,,,,,
2018-09-18,0.7576,2.3921,,1.4088,,1.6912,1.29,0.5396,1.3254,2.7004,,,
2018-09-19,0.7622,2.3994,,1.4196,,1.6969,1.2969,0.5421,1.3259,2.7091,,,
2018-09-20,0.7632,2.3951,,1.4255,,1.7033,1.2995,0.5407,1.3264,2.7177,,,
2018-09-21,0.7628,2.4075,,1.4305,,1.7116,1.2966,0.5429,1.3254,2.6343,,,
2018-09-24,0.7538,2.3969,,1.4201,,1.7002,1.2918,0.5444,1.3237,2.6278,,,
2018-09-25,0.7455,2.3975,,1.4176,,1.6988,1.2903,0.5465,1.3222,2.6439,,,
2018-09-26,0.7479,2.3932,,1.4184,,1.7006,1.2932,0.5465,1.3216,2.6497,,,
2018-09-27,0.7506,2.398,,1.4181,,1.7037,1.2959,0.5446,1.3259,2.6253,,,
2018-09-28,0.7588,2.3978,,1.419,,1.704,1.2919,0.5411,1.3206,2.6542,,,
2018-10-01,0.7534,2.2519,,1.3908,,1.6907,1.268,0.5375,1.3289,2.691,,,
2018-10-02,0.7504,2.2638,,1.3914,,1.6951,1.2699,0.5329,1.324,2.6498,,,
2018-10-03,0.7464,2.2584,,1.391,,1.6971,1.2652,0.5308,1.3284,2.6672,,,
2018-10-04,0.7397,2.2539,,1.3908,,1.6905,1.264,0.5289,1.3336,2.664,,,
2018-10-05,0.7372,2.2459,,1.3869,,1.687,1.2609,0.5251,1.3273,2.6338,,,
2018-10-08,0.663,2.2369,,1.3843,,1.6083,1.2627,0.5196,1.3219,2.5791,,,
2018-10-09,0.6643,2.2413,,1.3843,,1.6084,1.263,0.518,1.3218,2.5579,,,
2018-10-10,0.6187,2.1957,,1.3694,,1.592,1.2553,0.5001,1.3143,2.5046,,,
2018-10-11,0.6319,2.1563,,1.3484,,1.5701,1.2457,0.4912,1.3027,2.448,,,
2018-10-12,0.638,2.1585,,1.3726,,1.5767,1.2489,0.4903,1.3077,2.4776,,,
2018-10-15,0.6418,2.1556,,1.3603,,1.5805,1.2448,0.4797,1.3099,2.1463,,,
2018-10-16,0.6471,2.1551,,1.3664,,1.5824,1.2471,0.4788,1.3055,2.1535,,,
2018-10-17,0.6569,2.1669,,1.3653,,1.5889,1.2513,0.4801,1.3098,2.1854,,,
2018-10-18,0.6569,2.1672,,1.3659,,1.5911,1.2448,0.4803,1.3132,2.1725,,,
2018-10-19,0.6559,2.1537,,1.3645,,1.5907,1.2515,0.48,1.3142,2.0702,,,
2018-10-22,0.6479,2.1526,,1.3592,,1.5773,1.2564,0.4765,1.3213,2.1049,,,
2018-10-23,0.6404,2.1304,,1.3413,,1.5628,1.2509,0.4689,1.3079,2.068,,,
2018-10-24,0.6358,2.1259,,1.3374,,1.5705,1.2526,0.4688,1.3113,2.0047,,,
2018-10-25,0.625,2.0982,,1.3299,,1.5521,1.2419,0.4661,1.3058,1.9315,,,
2018-10-26,0.6335,2.0985,,1.3271,,1.5575,1.243,0.4667,1.3058,1.8996,,,
2018-10-29,0.6227,2.1006,,1.3184,,1.5536,1.2359,0.463,1.2996,1.8242,,,
2018-10-30,0.6207,2.1071,,1.3191,,1.5577,1.2359,0.4638,1.3004,1.8527,,,
2018-10-31,0.636,2.1175,,1.3322,,1.5772,1.2477,0.4693,1.3156,1.92,,,
2018-11-01,0.638,2.1247,,1.3285,,1.5768,1.2479,0.4707,1.3142,1.9613,,,
2018-11-02,0.6537,2.1436,,1.334,,1.6004,1.2529,0.4792,1.3144,1.9932,,,
2018-11-05,0.6542,2.1062,,1.3323,,1.6123,1.2549,0.484,1.3246,1.9893,,,
2018-11-06,,,,,,,,,,,,,
2018-11-07,0.6593,2.1332,,1.3308,,1.6136,1.2498,0.4832,1.3181,1.9859,,,
2018-11-08,0.6596,2.1392,,1.3358,,1.6127,1.2283,0.4866,1.3157,1.9859,,,
2018-11-09,0.6562,2.1193,,1.3282,,1.6011,1.2272,0.484,1.311,1.9685,,,
2018-11-12,0.6496,2.1002,,1.3184,,1.5954,1.2198,0.4821,1.3034,1.9763,,,
2018-11-13,0.6469,2.1019,,1.3168,,1.5945,1.2097,0.4766,1.3006,1.9528,,,
2018-11-14,0.6446,2.115,,1.3196,,1.5905,1.2087,0.4808,1.3041,1.9171,,,
2018-11-15,0.6515,2.1239,,1.3284,,1.5955,1.206,0.4837,1.3137,1.9467,,,
2018-11-16,0.6555,2.145,,1.3362,,1.6038,1.2095,0.4879,1.3154,1.9377,,,
2018-11-19,0.6603,2.1482,,1.3477,,1.6038,1.2087,0.4947,1.3149,1.9282,,,
2018-11-20,,,,,,,,,,,,,
2018-11-21,0.6674,2.1359,,1.3364,,1.5951,1.1988,0.4919,1.3061,1.9035,,,
2018-11-22,0.6597,2.1388,,1.3355,,1.5941,1.1962,0.4904,1.3063,1.8862,,,
2018-11-23,0.6588,2.1341,,1.3372,,1.5894,1.1971,0.489,1.3017,1.8521,,,
2018-11-26,0.6547,2.1425,,1.3405,,1.591,1.1797,0.4879,1.3012,1.8632,,,
2018-11-27,0.6344,2.0774,,1.3378,,1.5822,1.1662,0.4854,1.2985,1.8051,,,
2018-11-28,0.6246,2.0844,,1.3427,,1.5819,1.1578,0.4838,1.3008,1.809,,,
2018-11-29,0.6179,2.0768,,1.3489,,1.5816,1.1726,0.4821,1.3063,1.8096,,,
2018-11-30,0.6102,2.0622,,1.3413,,1.5703,1.1423,0.4784,1.3143,1.7873,,,
2018-12-03,0.6148,2.0679,,1.3503,,1.5731,1.1585,0.4824,1.3213,1.8924,,,
2018-12-04,0.624,2.0648,,1.3472,,1.5748,1.1567,0.4851,1.3135,1.8538,,,
2018-12-05,0.6178,2.0605,,1.3481,,1.57,1.1515,0.4857,1.3124,1.8343,,,
2018-12-06,0.6127,2.0361,,1.3476,,1.5656,1.1402,0.4854,1.3134,1.8024,,,
2018-12-07,0.611,2.0378,,1.3464,,1.5622,1.1398,0.4864,1.312,1.7996,,,
2018-12-10,0.5997,2.0238,,1.3341,,1.5553,1.1143,0.4802,1.3089,1.7437,,,
2018-12-11,0.5952,2.0117,,1.3235,,1.5473,1.106,0.474,1.3028,1.7331,,,
2018-12-12,0.5882,2.0062,,1.3351,,1.545,1.1106,0.474,1.309,1.6929,,,
2018-12-13,0.5898,2.0195,,1.3487,,1.5504,1.117,0.4737,1.3025,1.7007,,,
2018-12-14,0.585,2.0079,,1.3404,,1.5414,1.1085,0.4739,1.302,1.6644,,,
2018-12-17,0.5726,1.9874,,1.322,,1.5288,1.0937,0.4707,1.3026,1.6242,,,
2018-12-18,0.5582,1.98,,1.3143,,1.5178,1.0819,0.4635,1.3021,1.5761,,,
2018-12-19,0.5681,2.0099,,1.3274,,1.5244,1.1067,0.4644,1.3034,1.5851,,,
2018-12-20,0.5638,2.0075,,1.3232,,1.5285,1.0991,0.4592,1.3059,1.5728,,,
2018-12-21,0.5653,2.0189,,1.3238,,1.529,1.1356,0.4584,1.2979,1.5834,,,
2018-12-24,0.5789,2.0275,,1.3242,,1.532,1.1308,0.4598,1.3053,1.5985,,,
2018-12-25,,,,,,,,,,,,,
2018-12-26,0.5729,2.0137,,1.3283,,1.5202,1.1263,0.4555,1.3084,1.5951,,,
2018-12-27,0.5858,2.0403,,1.3396,,1.537,1.1387,0.4622,1.317,1.6298,,,
2018-12-28,0.5897,2.0409,,1.3391,,1.5405,1.1502,0.4674,1.3342,1.6309,,,
2018-12-31,0.5905,2.1152,,1.3183,,1.5279,1.1714,0.4575,1.3142,1.6123,,,
2019-01-01,,,,,,,,,,,,,
2019-01-02,0.5849,2.0953,,1.3098,,1.5184,1.1478,0.4504,1.3198,1.5909,,,
2019-01-03,0.591,2.096,,1.3124,,1.521,1.1633,0.4553,1.3255,1.5189,,,
2019-01-04,0.5982,2.088,,1.3142,,1.5322,1.1818,0.4551,1.3293,1.5052,,,
2019-01-07,0.6234,2.1015,,1.3232,,1.5053,1.2084,0.459,1.3319,1.548,,,
2019-01-08,0.6167,2.1149,,1.3221,,1.512,1.205,0.4567,1.3339,1.5684,,,
2019-01-09,0.6462,2.1265,,1.3239,,1.4914,1.2088,0.4596,1.3347,1.6299,,,
2019-01-10,0.6572,2.1297,,1.3254,,1.5079,1.2218,0.4669,1.3395,1.653,,,
2019-01-11,0.6611,2.1401,,1.3274,,1.5513,1.2356,0.4753,1.3388,1.6486,,,
2019-01-14,0.6559,2.1355,,1.3259,,1.5175,1.2334,0.4717,1.3364,1.6041,,,
2019-01-15,0.665,2.1376,,1.3307,,1.5129,1.2396,0.478,1.3419,1.5964,,,
2019-01-16,0.6714,2.1374,,1.3264,,1.5133,1.242,0.4784,1.342,1.6112,,,
2019-01-17,0.6749,2.1625,,1.3277,,1.5217,1.2493,0.4829,1.3461,1.6304,,,
2019-01-18,0.673,2.1609,,1.336,,1.5388,1.2507,0.4827,1.3469,1.6332,,,
2019-01-21,,,,,,,,,,,,,
2019-01-22,0.6588,2.1736,,1.3434,,1.5342,1.2575,0.4843,1.3506,1.6277,,,
2019-01-23,0.648,2.1619,,1.3344,,1.5176,1.2585,0.4842,1.366,1.6282,,,
2019-01-24,0.6608,2.1701,,1.3399,,1.5261,1.2749,0.487,1.3811,1.6579,,,
2019-01-25,0.6667,2.1798,,1.3434,,1.545,1.2773,0.4913,1.3756,1.6969,,,
2019-01-28,0.6575,2.1819,,1.342,,1.5345,1.2792,0.4878,1.3811,1.6749,,,
2019-01-29,0.6502,2.1782,1.3879,1.3423,,1.52,1.271,0.4843,1.372,1.6535,,,
2019-01-30,0.6527,2.1763,1.3824,1.337,,1.505,1.2683,0.4852,1.3589,1.6705,,,
2019-01-31,0.6578,1.5476,0.9728,1.3333,,1.5279,1.2738,0.4857,1.3631,1.6681,,,
2019-02-01,,,,,,,,,,,,,
2019-02-04,0.7227,1.4972,0.9795,1.3394,2.8265,1.3259,1.723,0.5701,1.363,2.4602,3.6769,1.0471,1.2805
2019-02-05,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,
2019-02-07,0.7306,1.5021,1.0,1.3447,2.8326,1.326,1.7351,0.5756,1.3644,2.4803,3.7063,1.0508,1.2929
2019-02-08,0.7358,1.5015,1.0143,1.345,2.8369,1.3301,1.7303,0.5732,1.3714,2.4978,3.6372,1.0629,1.2929
2019-02-11,0.7386,1.5005,1.0218,1.35,2.8282,1.3357,1.7207,0.5697,1.3618,2.5162,3.6954,1.0576,1.293
2019-02-12,0.7401,1.4983,1.032,1.3507,2.8466,1.3234,1.7379,0.5665,1.3694,2.5106,3.5786,1.0694,1.2865
2019-02-13,0.7383,1.4909,1.042,1.3516,2.8589,1.3355,1.7302,0.5683,1.3621,2.5508,3.55,1.0657,1.2919
2019-02-14,0.7398,1.5011,1.0853,1.3509,2.8678,1.3374,1.7277,0.5674,1.3529,2.5653,3.5543,1.0741,1.2948
2019-02-15,0.7388,1.5054,1.0858,1.373,2.8555,1.3407,1.7389,0.57,1.3488,2.5785,3.6058,1.0755,1.3012
2019-02-18,0.7386,1.5142,1.066,1.3746,2.8864,1.3441,1.7366,0.57,1.3491,2.5817,3.6106,1.0754,1.3004
2019-02-19,0.7618,1.5247,1.067,1.3757,2.9337,1.363,1.7547,0.5701,1.3538,2.5842,3.6714,1.0889,1.3148
2019-02-20,0.7916,1.5534,1.1018,1.3848,2.9454,1.3854,1.7775,0.5822,1.3591,2.6186,3.7,1.1076,1.3359
2019-02-21,0.8003,1.5608,1.0974,1.3903,2.9411,1.3849,1.7666,0.5873,1.3596,2.6041,3.7619,1.1057,1.3318
2019-02-22,0.7941,1.5453,1.0718,1.3893,2.8964,1.3807,1.7573,0.5816,1.3612,2.5447,3.7419,1.1021,1.3229
2019-02-25,0.7689,1.5463,1.101,1.3889,2.8798,1.389,1.7584,0.5823,1.3663,2.5374,3.7076,1.0703,1.3214
2019-02-26,0.7728,1.5353,1.0661,1.3917,2.8241,1.3859,1.7475,0.5813,1.3738,2.5262,3.6258,1.0862,1.3158
2019-02-27,0.7635,1.5282,1.0825,1.3909,2.8084,1.3894,1.7234,0.5809,1.3675,2.5094,3.602,1.0959,1.3132
2019-02-28,0.7494,1.5233,1.0769,1.3849,2.7784,1.3812,1.7138,0.5626,1.3646,2.4874,3.6257,1.0765,1.2923
2019-03-01,0.7538,1.529,1.095,1.3799,2.816,1.3852,1.722,0.5547,1.3617,2.4995,3.6689,1.0749,1.2744
2019-03-04,0.7545,1.5177,1.1138,1.3794,2.8135,1.3822,1.7203,0.5543,1.3631,2.5003,3.6964,1.079,1.2726
2019-03-05,0.7557,1.5175,1.1201,1.3722,2.8287,1.3823,1.7219,0.5519,1.3633,2.5079,3.6366,1.0851,1.2706
2019-03-06,0.7731,1.5242,1.142,1.3665,2.8234,1.3931,1.7323,0.5597,1.3643,2.6044,3.655,1.0883,1.2739
2019-03-07,0.7743,1.5238,1.1407,1.3635,2.8169,1.4031,1.7266,0.5614,1.3633,2.6172,3.6213,1.0883,1.28
2019-03-08,0.784,1.5218,1.1368,1.3614,2.8065,1.3902,1.7198,0.5586,1.3654,2.5982,3.6289,1.0774,1.2767
2019-03-11,0.7789,1.509,1.1273,1.3475,2.7829,1.3853,1.7166,0.5543,1.3705,2.5693,3.6038,1.0698,1.2481
2019-03-12,0.7847,1.5131,1.1261,1.3533,2.7905,1.3937,1.7161,0.5572,1.3657,2.5968,3.5964,1.083,1.2626
2019-03-13,0.7853,1.5116,1.1556,1.3616,2.7573,1.3985,1.7162,0.5561,1.3623,2.5774,3.6295,1.0868,1.27
2019-03-14,0.7867,1.5099,1.1572,1.36,2.7588,1.398,1.709,0.5584,1.3633,2.5599,3.6492,1.0915,1.2812
2019-03-15,0.7879,1.5118,1.1592,1.3652,2.7899,1.4013,1.7179,0.5615,1.3667,2.5856,3.7235,1.0841,1.2869
2019-03-18,0.7906,1.5157,1.1454,1.3623,2.7848,1.4025,1.7736,0.5587,1.3759,2.5956,3.7451,1.0853,1.3063
2019-03-19,0.7822,1.5074,1.1045,1.3602,2.7835,1.3995,1.7687,0.5582,1.3679,2.5409,3.6419,1.0562,1.2876
2019-03-20,0.7784,1.5084,1.1068,1.3578,2.7902,1.3945,1.7788,0.5601,1.3707,2.5361,3.6549,1.0566,1.2762
2019-03-21,0.7901,1.4985,1.1088,1.3403,2.79,1.3844,1.7556,0.5547,1.3711,2.5499,3.6405,1.0513,1.2802
2019-03-22,0.7884,1.5035,1.1228,1.3368,2.7825,1.3922,1.7393,0.5564,1.3882,2.6094,3.6636,1.0523,1.2802
2019-03-25,0.7844,1.4924,1.1115,1.3228,2.7654,1.3803,1.7374,0.5522,1.3856,2.5587,3.5963,1.0363,1.2702
2019-03-26,0.794,1.4924,1.1014,1.3238,2.7299,1.3826,1.7407,0.5487,1.3921,2.5989,3.6445,1.0347,1.2745
2019-03-27,0.7896,1.4899,1.1142,1.3187,2.729,1.3851,1.745,0.5491,1.3937,2.6086,3.5948,1.0303,1.2692
2019-03-28,0.7906,1.4938,1.1117,1.3186,2.7634,1.39,1.7334,0.5523,1.3931,2.627,3.6274,1.0298,1.2638
2019-03-29,0.8005,1.4961,1.1146,1.321,2.7691,1.3913,1.7374,0.554,1.3912,2.613,3.63,1.0305,1.2545
2019-04-01,0.8065,1.4727,1.1178,1.2664,2.7989,1.4005,1.7179,0.5561,1.4046,2.6088,3.7631,1.0585,1.252
2019-04-02,0.8055,1.4802,1.1355,1.2728,2.7907,1.3978,1.7165,0.5557,1.4048,2.6224,3.7835,1.0581,1.2582
2019-04-03,0.8144,1.4937,1.1473,1.2794,2.8152,1.4021,1.7251,0.5593,1.3974,2.6206,3.8133,1.0618,1.2569
2019-04-04,0.8242,1.4888,1.1508,1.2812,2.8077,1.4051,1.7228,0.5607,1.4062,2.67,3.8241,1.0669,1.2658
2019-04-05,0.8244,1.4905,1.1546,1.2786,2.7363,1.4139,1.7291,0.5568,1.4039,2.6819,3.8038,1.0604,1.2685
2019-04-08,0.8531,1.495,1.1786,1.2754,2.7451,1.414,1.7409,0.5629,1.402,2.6989,3.815,1.0642,1.2688
2019-04-09,0.8601,1.4896,1.1722,1.275,2.7278,1.416,1.7409,0.565,1.4061,2.6957,3.8475,1.0704,1.2955
2019-04-10,0.8682,1.4895,1.1492,1.2759,2.7438,1.4129,1.7435,0.5671,1.4016,2.7265,3.854,1.0627,1.3042
2019-04-11,0.858,1.4857,1.1406,1.2725,2.7317,1.4056,1.7282,0.566,1.4023,2.697,3.7909,1.0531,1.2868
2019-04-12,0.8521,1.4877,1.1406,1.273,2.7374,1.3976,1.7369,0.5652,1.4056,2.7018,3.7889,1.0654,1.2899
2019-04-15,0.8424,1.4888,1.1249,1.2735,2.7301,1.4005,1.7375,0.5629,1.4072,2.7097,3.7696,1.0603,1.2664
2019-04-16,0.8362,1.4895,1.1234,1.2717,2.7197,1.4019,1.7341,0.5632,1.4055,2.719,3.8095,1.0573,1.2626
2019-04-17,0.828,1.4855,1.1124,1.2632,2.7196,1.3959,1.7266,0.5604,1.4018,2.7119,3.7689,1.0497,1.2421
2019-04-18,0.8346,1.4826,1.111,1.263,2.7152,1.3963,1.7249,0.5584,1.3982,2.7453,3.7709,1.0498,1.2393
2019-04-19,0.8397,1.4922,1.1112,1.2676,2.7314,1.4004,1.7273,0.5618,1.4066,2.7469,3.7723,1.0479,1.2524
2019-04-22,0.9082,1.5348,1.1368,1.2726,2.7499,1.4062,1.7224,0.5781,1.4011,2.8025,3.7161,1.0613,1.263
2019-04-23,0.8992,1.5333,1.1543,1.2731,2.8237,1.4159,1.7185,0.5737,1.4027,2.8138,3.6586,1.0635,1.2695
2019-04-24,0.9076,1.5411,1.1877,1.2781,2.7984,1.4265,1.736,0.5784,1.4016,2.813,3.6643,1.0788,1.2761
2019-04-25,0.9116,1.5457,1.1748,1.2746,2.817,1.4281,1.7359,0.5783,1.398,2.8127,3.6864,1.0747,1.2703
2019-04-26,0.9156,1.5456,1.1576,1.2771,2.8232,1.4314,1.7439,0.58,1.4062,2.788,3.6686,1.0775,1.2485
2019-04-29,0.9044,1.548,1.1476,1.2775,2.8114,1.4152,1.7381,0.5773,1.4011,2.722,3.6463,1.0705,1.2535
2019-04-30,0.8964,1.5431,1.142,1.2831,2.797,1.4124,1.7403,0.5756,1.4033,2.7111,3.6372,1.0678,1.2504
2019-05-01,,,,,,,,,,,,,
2019-05-02,0.87,1.5401,1.1348,1.2795,2.7647,1.4053,1.7225,0.5717,1.4041,2.6512,3.5512,1.0618,1.2547
2019-05-03,0.8828,1.5408,1.1282,1.2809,2.7631,1.4083,1.7215,0.576,1.3988,2.6568,3.5812,1.0648,1.2543
2019-05-06,0.862,1.5265,1.1044,1.2772,2.7367,1.3899,1.7216,0.5688,1.4001,2.5958,3.5609,1.0546,1.2459
2019-05-07,0.8698,1.5295,1.1237,1.2635,2.7464,1.4058,1.7178,0.5672,1.4112,2.673,3.6387,1.0541,1.2392
2019-05-08,0.8638,1.5311,1.1126,1.2638,2.7704,1.3961,1.7129,0.5603,1.4118,2.6553,3.6452,1.0586,1.2348
2019-05-09,0.8456,1.5173,1.1079,1.2568,2.7447,1.3901,1.699,0.5527,1.4079,2.6084,3.6005,1.0594,1.2139
2019-05-10,0.8431,1.514,1.0987,1.2543,2.7457,1.3914,1.6853,0.5493,1.4111,2.5962,3.5502,1.0581,1.2191
2019-05-13,0.8232,1.4991,1.0788,1.2505,2.7105,1.3755,1.6767,0.5387,1.4014,2.5284,3.4862,1.0473,1.1982
2019-05-14,0.8171,1.5008,1.0739,1.2521,2.7309,1.3685,1.6525,0.5402,1.4043,2.5342,3.4967,1.0456,1.1922
2019-05-15,0.8387,1.508,1.0944,1.2552,2.8087,1.3732,1.6572,0.5416,1.4065,2.5868,3.5187,1.0472,1.1929
2019-05-16,0.8248,1.5008,1.1028,1.2494,2.7942,1.3694,1.6428,0.5363,1.4033,2.574,3.5002,1.0301,1.1844
2019-05-17,0.8278,1.5057,1.1111,1.2543,2.8163,1.3674,1.6483,0.5344,1.4025,2.5462,3.4958,1.0387,1.1855
2019-05-20,,,,,,,,,,,,,
2019-05-21,0.8098,1.4968,1.1054,1.256,2.7825,1.3616,1.6452,0.5302,1.4039,2.4579,3.6973,1.0334,1.1794
2019-05-22,,,,,,,,,,,,,
2019-05-23,0.7981,1.4916,1.0722,1.2536,2.7799,1.3467,1.6344,0.525,1.4025,2.3722,3.6625,1.0188,1.1764
2019-05-24,0.7979,1.4885,1.0658,1.2522,2.7363,1.3513,1.6195,0.5245,1.3993,2.3968,3.6696,1.0143,1.1694
2019-05-27,0.7944,1.4934,1.056,1.2574,2.7406,1.3432,1.6325,0.5268,1.3982,2.396,3.7053,1.0141,1.1618
2019-05-28,0.8099,1.5114,1.1092,1.2602,2.7506,1.3382,1.63,0.529,1.408,2.4469,3.7303,1.0282,1.1892
2019-05-29,0.8231,1.5003,1.0881,1.2581,2.7707,1.3385,1.622,0.5396,1.4005,2.4374,3.7232,1.036,1.197
2019-05-30,0.8446,1.5091,1.1173,1.2698,2.7626,1.3309,1.6182,0.5411,1.3946,2.4636,3.8564,1.0473,1.2122
2019-05-31,0.8519,1.5168,1.1066,1.2756,2.7662,1.3323,1.6447,0.5496,1.3962,2.472,3.8901,1.0503,1.2503
2019-06-03,0.839,1.5185,1.0782,1.2742,2.7683,1.3288,1.6468,0.55,1.3983,2.4663,3.8395,1.0683,1.2525
2019-06-04,0.8396,1.5177,1.0907,1.2732,2.8148,1.323,1.6283,0.5483,1.4004,2.4599,3.8033,1.0679,1.2513
2019-06-05,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,
2019-06-07,0.8473,1.5188,1.1006,1.2742,2.8335,1.3364,1.6327,0.5485,1.3962,2.4766,3.8835,1.07,1.2837
2019-06-10,0.8583,1.5258,1.1184,1.2795,2.8586,1.338,1.6347,0.5533,1.4028,2.5371,3.9022,1.0791,1.2871
2019-06-11,0.8693,1.5243,1.1211,1.2763,2.8606,1.3368,1.6363,0.5557,1.4037,2.5474,4.0145,1.0826,1.286
2019-06-12,0.8723,1.5271,1.1135,1.2742,2.8517,1.3338,1.6315,0.5533,1.3996,2.5563,4.0483,1.0802,1.2846
2019-06-13,0.8799,1.5241,1.1155,1.2722,2.8743,1.3371,1.6344,0.5554,1.4012,2.546,4.0652,1.0741,1.2826
2019-06-14,0.88,1.5202,1.1023,1.2665,2.8605,1.3242,1.6321,0.5537,1.3978,2.4813,4.0392,1.0805,1.2408
2019-06-17,0.8645,1.5179,1.0948,1.2607,2.8477,1.3165,1.6295,0.5494,1.3987,2.4479,4.008,1.09,1.2468
2019-06-18,0.8744,1.5216,1.0918,1.2631,2.8271,1.3211,1.649,0.551,1.3981,2.4376,4.0921,1.0956,1.2482
2019-06-19,0.8804,1.5264,1.0952,1.2626,2.8351,1.3234,1.6757,0.5519,1.3981,2.4463,4.1306,1.1163,1.2813
2019-06-20,0.8981,1.5363,1.1272,1.2637,2.8453,1.3255,1.6558,0.555,1.3998,2.4948,4.1861,1.12,1.2984
2019-06-21,0.9094,1.5411,1.1349,1.2677,2.9216,1.3387,1.6674,0.5579,1.423,2.5282,4.218,1.1218,1.3037
2019-06-24,0.8873,1.5353,1.1489,1.2688,2.9022,1.333,1.6513,0.5541,1.4033,2.4974,4.1972,1.1383,1.2983
2019-06-25,0.8938,1.5323,1.1448,1.2647,2.8777,1.3297,1.6602,0.5549,1.402,2.5071,4.2177,1.1393,1.3005
2019-06-26,0.8972,1.5355,1.1365,1.2666,2.8759,1.3275,1.6594,0.5506,1.3998,2.5012,4.2035,1.1364,1.2962
2019-06-27,0.9006,1.5319,1.1279,1.2648,2.8835,1.3269,1.6578,0.5516,1.4001,2.533,4.2297,1.1393,1.3055
2019-06-28,0.9027,1.5312,1.1384,1.2632,2.8798,1.328,1.66,0.5523,1.3955,2.5421,4.1942,1.1382,1.2999
2019-07-01,0.9241,1.553,1.1791,1.258,2.8611,1.3543,1.669,0.551,1.3707,2.6214,4.2185,1.121,1.298
2019-07-02,0.9339,1.5588,1.1785,1.2638,2.8452,1.3501,1.66,0.5518,1.3711,2.5976,4.2561,1.1302,1.3075
2019-07-03,0.936,1.5621,1.1692,1.2609,2.8489,1.3451,1.6628,0.5513,1.3722,2.5984,4.1769,1.143,1.3106
2019-07-04,0.9328,1.5644,1.184,1.2585,2.8568,1.3462,1.6606,0.5526,1.383,2.6048,4.2259,1.1537,1.3372
2019-07-05,0.9332,1.5637,1.1786,1.2597,2.8522,1.3506,1.669,0.5507,1.3723,2.6175,4.2035,1.1484,1.3305
2019-07-08,0.9193,1.5621,1.1814,1.2566,2.8409,1.3389,1.6652,0.5451,1.3754,2.6038,4.1862,1.1273,1.3337
2019-07-09,0.9245,1.5657,1.1769,1.2583,2.8435,1.3465,1.6711,0.5439,1.3812,2.6168,4.2133,1.1358,1.3406
2019-07-10,0.9194,1.5598,1.1816,1.2574,2.8355,1.3397,1.669,0.5427,1.38,2.6205,4.1952,1.1366,1.3411
2019-07-11,0.9207,1.5605,1.211,1.2575,2.8435,1.3389,1.6642,0.541,1.3823,2.6718,4.2108,1.1452,1.3349
2019-07-12,0.9256,1.5557,1.2057,1.2483,2.8504,1.3379,1.6574,0.5429,1.3815,2.6735,4.2058,1.1434,1.3124
2019-07-15,0.9311,1.5635,1.2185,1.2479,2.8296,1.3338,1.655,0.5416,1.3784,2.6864,4.2275,1.1457,1.3155
2019-07-16,0.9345,1.5623,1.2377,1.2463,2.8353,1.3283,1.6512,0.541,1.3808,2.7086,4.205,1.1498,1.3082
2019-07-17,0.9267,1.5542,1.2308,1.2445,2.8282,1.3064,1.6489,0.5394,1.3809,2.666,4.1741,1.1262,1.3057
2019-07-18,0.9147,1.5521,1.2095,1.2417,2.8314,1.2878,1.6357,0.5394,1.3876,2.6382,4.194,1.1127,1.2838
2019-07-19,0.9233,1.5545,1.2255,1.2449,2.841,1.2999,1.634,0.5449,1.3828,2.6749,4.2297,1.1246,1.2882
2019-07-22,0.9198,1.5509,1.2174,1.2403,2.8214,1.2941,1.627,0.5406,1.3778,2.7027,4.2458,1.1359,1.2875
2019-07-23,0.9241,1.5535,1.2237,1.2381,2.8289,1.2913,1.6329,0.5368,1.3841,2.7575,4.2851,1.1404,1.2844
2019-07-24,0.9228,1.5684,1.2377,1.2314,2.8275,1.2795,1.6319,0.5375,1.3866,2.7665,4.1802,1.1382,1.2758
2019-07-25,0.9182,1.5704,1.2195,1.2321,2.8216,1.2946,1.6419,0.5354,1.3857,2.7603,4.1515,1.13,1.2827
2019-07-26,0.9027,1.5753,1.2204,1.2236,2.8094,1.2911,1.6256,0.5357,1.3827,2.7333,4.165,1.124,1.2812
2019-07-29,0.9073,1.5521,1.2088,1.2142,2.801,1.2887,1.6337,0.5317,1.3932,2.709,4.1319,1.1165,1.2775
2019-07-30,,,,,,,,,,,,,
2019-07-31,0.9006,1.5416,1.0685,1.2045,2.7768,1.2788,1.6145,0.5289,1.3919,2.6715,4.1197,1.1074,1.2603
2019-08-01,0.9046,1.5378,1.0701,1.2036,2.7748,1.2864,1.612,0.5285,1.394,2.6826,4.1011,1.1094,1.2827
2019-08-02,0.8891,1.5267,1.0494,1.1974,2.7498,1.2775,1.6039,0.5239,1.4124,2.6432,4.0625,1.103,1.2851
2019-08-05,0.8726,1.5081,1.0222,1.1867,2.7263,1.2504,1.5849,0.5165,1.4082,2.582,4.0348,1.0935,1.2732
