Date,construction,consumer products,energy,finance,healthcare,industrial,plantation,property,REIT,tech,telco,transport,utilities
2020-12-09,180.51,602.07,942.66,15057.91,3881.13,176.21,7361.02,726.43,848.02,67.64,655.52,792.89,966.26
2020-12-10,181.24,601.61,924.2,15319.04,3887.71,176.38,7355.01,727.06,856.34,66.68,654.03,791.7,965.06
2020-12-11,181.98,604.96,948.32,16046.13,3822.49,177.67,7412.09,729.07,862.12,66.4,657.84,789.08,972.68
2020-12-14,182.51,606.4,946.6,15914.34,3625.1,176.45,7342.59,735.85,859.9,65.3,655.95,780.94,967.19
2020-12-15,181.55,610.75,939.58,15951.72,3674.13,177.65,7391.89,737.69,858.83,66.28,656.58,785.19,974.83
2020-12-16,188.49,613.29,931.27,15949.9,3736.06,175.81,7363.77,751.58,858.7,67.42,661.99,790.35,984.32
2020-12-17,188.81,607.87,935.87,15726.21,3709.21,175.74,7429.38,752.78,854.52,66.94,663.34,780.05,979.27
2020-12-18,185.83,608.51,908.05,15425.0,3702.31,175.69,7349.8,740.76,856.8,67.87,658.38,769.38,992.72
2020-12-21,185.4,604.32,874.76,15383.58,3703.43,174.96,7358.19,736.53,852.03,67.52,656.95,766.87,989.97
2020-12-22,181.45,595.35,848.77,15149.44,3695.21,172.49,7281.45,717.72,842.64,66.84,645.19,749.92,973.37
2020-12-23,183.53,602.71,884.22,15291.64,3683.84,175.47,7367.49,725.04,844.61,67.6,650.56,758.66,977.66
2020-12-24,183.54,604.12,879.47,15260.37,3672.36,175.89,7417.28,731.82,844.37,67.41,648.94,764.2,979.41
2020-12-25,,,,,,,,,,,,,
2020-12-28,185.53,606.23,886.58,15428.29,3638.49,177.15,7431.01,734.43,848.76,68.24,652.47,785.75,977.96
2020-12-29,187.73,606.76,893.45,15453.41,3613.27,176.05,7394.13,735.92,842.02,68.47,654.46,799.05,980.0
2020-12-30,187.72,611.03,898.04,15476.59,3606.11,178.92,7412.81,739.57,837.83,69.52,663.97,799.44,981.35
2020-12-31,186.67,605.39,896.39,15316.55,3571.55,178.11,7302.84,734.69,833.97,69.72,659.48,795.45,980.33
2021-01-01,,,,,,,,,,,,,
2021-01-04,181.27,606.28,903.32,15241.91,3418.33,175.45,7329.5,726.68,836.22,69.86,653.55,782.58,964.86
2021-01-05,179.13,608.53,881.86,15204.16,3443.95,174.29,7354.66,720.37,832.81,69.61,653.75,778.91,961.96
2021-01-06,174.49,600.38,878.37,14970.37,3485.47,172.57,7347.17,715.82,825.88,68.03,648.89,763.52,948.98
2021-01-07,173.85,599.14,876.02,14967.99,3492.55,171.81,7420.04,704.91,817.73,67.53,645.92,756.19,944.19
2021-01-08,171.96,593.72,844.26,15008.11,3627.79,174.58,7418.29,687.81,811.52,66.72,637.82,735.69,936.78
2021-01-11,169.62,592.73,845.79,14831.41,3601.14,172.0,7483.57,683.1,812.72,67.73,633.54,735.32,936.46
2021-01-12,171.1,592.29,847.84,14546.51,3667.74,172.96,7462.44,679.18,797.51,69.72,640.81,754.33,939.4
2021-01-13,172.89,601.29,882.39,15065.74,3663.58,175.54,7483.12,701.15,809.2,72.31,649.43,773.04,948.55
2021-01-14,173.05,601.27,870.37,15176.61,3619.15,178.71,7453.46,696.82,816.1,74.81,653.5,765.16,947.66
2021-01-15,173.2,603.05,859.05,15031.38,3608.82,178.8,7365.36,698.48,813.14,75.44,657.49,759.66,944.9
2021-01-18,174.09,598.9,844.62,14802.23,3605.44,178.24,7299.31,700.97,805.52,78.06,658.24,760.18,947.7
2021-01-19,173.41,597.55,850.69,14762.2,3528.02,179.01,7289.43,701.96,809.67,77.49,659.93,769.52,950.9
2021-01-20,171.8,596.18,846.78,14876.43,3513.82,179.76,7242.79,703.56,809.49,79.24,660.83,765.35,945.56
2021-01-21,170.23,592.64,838.12,14886.79,3487.27,177.89,7230.92,700.19,813.57,77.96,662.84,756.61,934.29
2021-01-22,171.38,591.94,834.07,14885.66,3549.79,177.35,7223.16,698.15,813.15,80.64,667.83,760.04,934.75
2021-01-25,165.03,581.24,804.4,14564.74,3590.0,170.8,7184.46,682.82,802.75,78.78,655.82,745.45,924.61
2021-01-26,164.88,583.84,808.39,14697.45,3557.06,170.46,7184.35,677.34,803.31,80.91,654.95,747.82,923.08
2021-01-27,164.79,585.83,810.33,14746.24,3528.19,171.14,7147.16,680.16,806.96,83.43,667.54,752.12,923.69
2021-01-28,,,,,,,,,,,,,
2021-01-29,161.94,582.63,793.14,14464.06,3597.85,169.19,7097.89,669.05,809.11,81.96,655.57,744.88,918.41
2021-02-01,,,,,,,,,,,,,
2021-02-02,162.81,583.03,802.87,14448.58,3630.95,170.7,7166.27,667.08,812.86,82.38,652.65,758.12,924.68
2021-02-03,161.86,585.94,831.1,14549.17,3602.89,173.8,7174.36,671.0,812.37,85.04,659.85,766.84,930.74
2021-02-04,163.42,591.52,832.18,14599.9,3609.92,174.71,7207.77,690.46,811.68,85.89,662.04,768.08,937.62
2021-02-05,164.09,589.38,839.32,14576.9,3577.5,176.55,7140.71,692.74,808.01,85.92,669.67,770.18,937.11
2021-02-08,165.47,593.41,865.74,14565.4,3495.88,178.06,7122.73,691.3,807.9,85.62,675.8,775.65,933.9
2021-02-09,165.13,598.88,860.64,14752.74,3480.65,179.9,7147.72,690.37,807.46,85.97,674.31,782.11,933.7
2021-02-10,164.86,600.26,854.61,15021.81,3470.9,180.33,7184.19,689.54,808.25,85.19,674.3,777.91,932.39
2021-02-11,166.65,601.4,861.8,15038.47,3472.11,180.57,7145.69,692.32,803.93,87.67,677.63,784.27,937.88
2021-02-12,,,,,,,,,,,,,
2021-02-15,168.69,602.61,887.65,15115.95,3477.87,181.81,7195.9,697.73,807.68,90.08,686.9,803.95,945.18
2021-02-16,169.7,606.38,915.14,15189.74,3449.78,184.29,7114.26,706.59,818.51,89.67,691.12,800.61,943.93
2021-02-17,168.95,602.16,941.85,15095.68,3492.18,182.58,7109.7,708.49,814.03,88.49,691.42,803.6,942.05
2021-02-18,168.01,601.0,973.99,14803.12,3467.5,181.05,7175.88,702.7,807.49,88.11,686.51,800.83,932.48
2021-02-19,168.9,605.82,946.95,14872.78,3451.54,182.27,7189.05,700.5,811.35,89.91,715.88,810.13,939.29
2021-02-22,169.59,605.32,927.02,14764.81,3399.28,180.72,7131.58,698.42,810.57,87.94,709.12,801.5,940.87
2021-02-23,170.26,615.06,944.73,14696.82,3378.15,180.58,7143.18,702.59,811.14,88.21,710.28,793.0,944.59
2021-02-24,171.63,613.22,923.74,14713.74,3247.91,181.49,7160.7,696.63,811.34,86.14,694.32,784.4,941.89
2021-02-25,172.38,619.09,938.14,14985.79,3224.09,187.57,7213.03,699.89,812.39,90.86,702.84,788.87,946.72
2021-02-26,170.55,622.21,931.89,15002.34,3191.67,185.34,7177.13,695.99,809.68,88.87,699.68,780.67,943.84
2021-03-01,172.2,622.29,943.38,14959.65,3130.19,184.12,7152.19,695.24,811.26,89.91,695.97,772.99,950.19
2021-03-02,172.18,624.23,920.14,15032.83,3070.18,184.04,7139.28,698.01,812.55,90.2,701.09,780.55,943.42
2021-03-03,172.47,627.73,919.32,15032.84,3150.3,186.93,7162.09,697.3,812.62,89.65,713.1,785.66,945.27
2021-03-04,171.07,624.91,922.48,15187.65,3108.31,185.18,7149.46,696.83,812.38,87.91,717.65,798.34,950.7
2021-03-05,173.14,622.33,951.51,15452.74,3109.42,184.84,7163.42,701.93,814.33,84.99,718.68,799.4,949.45
2021-03-08,177.2,627.84,985.19,15690.0,3012.8,187.4,7115.79,704.55,821.94,79.81,723.03,805.49,953.29
2021-03-09,181.9,632.1,971.92,15742.44,3008.25,187.22,7167.68,724.91,830.27,80.15,713.94,820.1,952.62
2021-03-10,186.64,638.92,973.54,15835.54,3038.6,190.1,7182.13,737.29,832.35,81.52,733.7,826.15,968.43
2021-03-11,186.42,639.83,992.8,15721.82,3028.31,190.82,7189.72,752.09,831.77,82.58,734.67,831.14,965.38
2021-03-12,183.01,638.87,1002.29,15549.86,2993.08,192.1,7136.78,759.04,832.64,83.73,732.9,829.47,958.9
2021-03-15,182.93,642.45,1017.97,15645.98,2989.37,192.44,7155.89,760.97,832.35,81.73,733.3,831.52,970.61
2021-03-16,185.15,642.03,991.25,15602.97,3016.68,191.99,7230.27,754.97,832.3,82.39,730.69,819.78,966.98
2021-03-17,185.64,645.36,990.31,15499.96,3061.94,191.83,7200.59,759.59,831.32,82.37,739.26,837.51,966.86
2021-03-18,184.16,648.56,989.82,15567.92,3040.09,193.97,7159.79,754.08,837.07,84.43,731.68,834.36,962.83
2021-03-19,184.96,645.78,960.6,15509.65,3047.65,193.13,7175.62,748.57,830.25,84.0,730.5,828.68,950.84
2021-03-22,183.7,640.9,958.97,15426.43,3036.57,193.08,7150.4,752.33,833.04,82.89,723.21,812.72,949.29
2021-03-23,182.47,635.4,947.49,15285.22,3004.02,190.42,7135.2,747.32,827.59,83.44,715.19,798.51,939.54
2021-03-24,182.42,636.76,944.78,15266.77,3008.23,191.12,7163.05,743.75,826.8,83.18,710.66,799.87,943.2
2021-03-25,182.34,636.25,940.96,15247.99,3012.89,191.47,7082.35,748.38,828.05,82.15,722.5,803.18,949.18
2021-03-26,182.23,638.16,950.99,15300.29,3016.57,191.41,7100.45,756.2,828.44,83.19,732.43,821.47,952.2
2021-03-29,183.24,640.42,939.74,15419.11,2984.98,192.86,7096.46,754.99,833.57,84.03,735.03,818.28,955.11
2021-03-30,181.7,642.24,938.85,15458.91,2951.93,193.53,7134.67,753.22,834.34,83.95,729.28,809.77,948.77
2021-03-31,180.94,637.93,924.36,15220.99,2890.48,191.14,7011.51,754.27,832.76,83.41,716.42,807.08,942.9
2021-04-01,183.99,642.35,935.18,15252.54,2902.02,193.05,7033.76,771.59,837.94,85.32,719.22,810.4,946.92
2021-04-02,182.34,643.73,937.12,15276.56,2937.7,194.02,7045.54,770.78,839.43,87.35,720.81,817.53,946.64
2021-04-05,186.42,645.22,933.36,15300.23,2921.58,193.95,7031.32,777.51,845.79,87.77,728.38,817.58,952.73
2021-04-06,185.26,644.94,930.45,15240.36,2949.03,193.14,6939.63,779.75,846.2,86.68,724.73,818.64,952.91
2021-04-07,185.54,644.95,925.69,15379.21,2976.16,194.88,7077.91,788.15,848.4,87.19,730.81,823.43,955.15
2021-04-08,184.31,643.87,919.45,15213.45,3116.83,193.79,6986.6,786.59,846.66,87.59,731.79,828.04,952.65
2021-04-09,184.72,644.23,920.1,15213.83,3049.35,193.56,6983.63,779.35,846.26,87.65,747.72,828.37,953.57
2021-04-12,187.25,643.17,917.13,15202.64,3044.1,195.58,6960.02,775.06,845.13,87.56,742.37,830.99,956.45
2021-04-13,187.39,638.85,913.59,15157.58,3007.17,193.76,6944.02,769.97,840.61,87.73,734.53,823.98,948.55
2021-04-14,188.73,640.01,925.87,15121.23,3045.17,194.92,6968.82,768.21,839.21,87.93,731.64,825.47,953.15
2021-04-15,186.91,634.28,920.96,15110.08,3146.94,196.41,6930.37,759.09,834.39,86.79,722.29,819.88,946.36
2021-04-16,187.95,631.88,922.67,15075.16,3171.12,196.83,6880.05,760.79,833.17,87.52,726.26,814.85,948.12
2021-04-19,184.3,628.63,909.36,15027.5,3154.27,196.2,6866.23,749.11,829.71,87.91,725.93,819.37,941.51
2021-04-20,184.64,630.97,915.1,15093.15,3122.67,195.08,6880.03,756.13,831.75,87.3,734.35,834.12,941.43
2021-04-21,184.29,628.54,899.49,15011.42,3150.6,194.76,6818.03,752.74,831.16,86.84,728.06,834.67,941.13
2021-04-22,186.11,630.21,898.17,15047.42,3243.58,195.72,6856.11,753.96,832.77,86.93,733.21,830.28,941.38
2021-04-23,184.81,630.43,900.61,14974.23,3280.82,196.14,6842.29,752.16,837.28,87.52,729.88,847.21,943.0
2021-04-26,185.74,632.79,886.36,15051.61,3382.38,197.66,6884.74,759.08,834.69,88.13,734.52,850.3,939.8
2021-04-27,184.67,630.19,888.63,14951.84,3353.31,196.81,6852.54,753.82,832.56,88.1,727.81,839.65,936.18
2021-04-28,184.44,633.0,888.74,14966.48,3313.81,198.72,6915.92,752.86,831.96,86.66,721.97,842.74,937.83
2021-04-29,,,,,,,,,,,,,
2021-04-30,185.11,628.72,897.13,14870.25,3313.4,199.36,6899.69,749.24,830.28,85.76,717.42,842.1,945.45
2021-05-03,182.29,623.75,887.32,14847.16,3281.11,197.94,6917.25,742.42,822.84,84.28,717.27,851.69,937.29
2021-05-04,183.63,624.59,897.7,14839.22,3263.72,199.23,6992.01,742.86,822.32,83.3,715.41,854.6,937.51
2021-05-05,182.56,619.52,907.89,14756.16,3206.46,198.29,6916.85,741.94,820.88,82.2,715.42,837.98,935.12
2021-05-06,182.17,620.98,902.62,14768.63,3087.69,198.68,6992.36,732.46,819.01,81.64,715.58,849.19,931.78
2021-05-07,181.43,622.31,899.7,14803.62,3158.65,200.54,7097.49,740.36,819.82,81.27,718.7,846.08,935.14
2021-05-10,180.44,619.65,919.46,14789.54,3153.29,199.16,7150.13,738.34,816.28,79.25,716.03,843.85,932.21
2021-05-11,179.01,614.1,893.77,14706.1,3135.25,197.34,7056.31,731.96,810.52,76.93,711.18,829.33,928.73
2021-05-12,176.14,611.6,897.0,14850.54,3187.04,197.24,7073.78,734.31,811.93,77.38,714.13,833.69,929.17
2021-05-13,,,,,,,,,,,,,
2021-05-14,,,,,,,,,,,,,
2021-05-17,172.33,606.32,880.92,14979.8,3154.05,192.65,6946.75,728.09,804.18,75.52,700.87,809.59,923.76
2021-05-18,174.49,613.02,915.03,15011.73,3173.67,196.02,6960.66,736.09,806.24,77.9,716.25,823.01,930.97
2021-05-19,170.79,603.74,879.37,14872.95,3238.19,191.94,6908.78,728.23,799.47,76.27,694.4,805.69,928.64
2021-05-20,169.42,602.32,853.21,14875.66,3183.75,187.83,6918.31,724.51,793.98,75.49,689.3,794.15,923.08
2021-05-21,168.0,601.05,845.92,14768.0,3137.08,187.3,6899.52,717.79,788.09,75.51,685.56,793.74,915.65
2021-05-24,168.9,606.53,855.74,14876.21,3146.89,190.89,6931.53,728.51,797.06,79.11,709.37,810.78,923.5
2021-05-25,168.1,610.98,864.26,14893.99,3129.95,192.06,6940.22,728.53,796.11,79.47,715.35,816.53,921.82
2021-05-26,,,,,,,,,,,,,
2021-05-27,168.49,614.34,864.09,15132.5,3148.55,194.39,6964.63,730.65,796.36,80.82,725.18,820.08,931.71
2021-05-28,172.34,612.96,863.6,15167.13,3134.39,193.09,6908.46,733.99,796.09,78.98,718.74,818.56,930.76
2021-05-31,169.78,610.67,816.7,15009.8,3225.41,190.86,6882.4,725.61,792.33,79.32,707.93,821.04,926.94
2021-06-01,169.3,614.94,826.44,15084.9,3157.84,191.25,6831.93,723.39,795.14,80.53,707.57,818.0,928.34
2021-06-02,171.66,619.22,830.29,15249.4,3179.99,193.54,6852.4,730.84,807.53,81.61,711.14,828.97,935.5
2021-06-03,172.5,617.41,842.65,15209.85,3125.94,193.5,6842.79,728.5,814.14,81.68,713.64,835.46,938.2
2021-06-04,171.94,614.88,844.69,15144.68,3066.07,193.38,6769.8,729.34,812.27,80.76,714.31,868.14,936.98
2021-06-07,,,,,,,,,,,,,
2021-06-08,175.57,619.94,827.0,15362.42,3045.89,193.67,6817.03,739.42,816.75,80.3,712.25,882.67,937.36
2021-06-09,173.81,616.07,834.43,15295.51,3046.97,192.29,6751.22,741.25,815.09,78.77,708.44,881.01,936.47
2021-06-10,175.44,617.15,832.67,15271.31,3050.36,192.64,6763.4,741.53,819.92,79.2,705.71,891.87,934.48
2021-06-11,176.19,616.28,832.58,15252.78,3026.01,192.33,6699.49,744.72,819.27,79.38,710.48,893.33,941.71
2021-06-14,176.83,618.66,867.66,15311.47,3043.33,193.22,6677.96,747.33,822.69,80.68,708.93,894.49,938.07
2021-06-15,176.31,616.17,857.98,15316.69,3041.04,193.93,6602.37,746.01,828.78,81.37,717.22,902.16,938.74
2021-06-16,175.17,609.14,855.18,15308.18,3039.81,192.66,6533.42,741.1,821.42,81.12,716.11,898.68,941.38
2021-06-17,176.1,609.17,847.41,15294.36,3023.65,191.79,6543.0,738.0,826.49,80.84,712.16,902.33,934.84
2021-06-18,176.32,613.02,843.61,15313.7,3068.87,192.01,6681.55,741.47,827.35,82.2,712.33,892.11,936.26
2021-06-21,174.89,607.79,832.89,15246.0,3041.78,189.12,6597.32,736.52,824.36,81.17,717.63,890.09,929.82
2021-06-22,174.08,608.8,839.03,15287.79,3018.83,189.45,6538.18,730.71,824.85,80.56,732.18,891.27,928.52
2021-06-23,173.62,605.05,835.69,15260.78,2992.62,189.13,6528.61,727.63,827.07,80.49,716.77,882.86,921.97
2021-06-24,171.92,602.01,818.87,15291.51,2948.82,187.14,6517.07,720.94,821.84,79.47,706.52,876.04,915.84
2021-06-25,170.92,602.51,807.83,15279.71,2941.17,187.98,6522.4,721.22,822.14,78.95,701.67,875.57,913.76
2021-06-28,167.6,597.03,790.18,15156.97,2907.05,186.95,6431.03,707.94,813.49,78.59,692.7,868.0,905.67
2021-06-29,167.94,595.7,795.66,15151.46,2960.95,187.33,6469.85,706.86,813.13,79.0,696.68,873.78,906.2
2021-06-30,167.66,593.08,789.4,15098.31,2884.82,186.3,6401.48,699.89,813.34,78.78,688.99,867.47,901.19
2021-07-01,166.09,594.42,808.36,15130.13,2870.7,186.6,6445.09,702.2,814.94,79.08,697.21,869.48,902.91
2021-07-02,166.68,593.65,801.42,15127.45,2841.55,186.93,6415.82,701.26,814.48,79.34,700.76,876.59,903.89
2021-07-05,162.73,593.39,798.35,15117.02,2797.93,188.02,6381.57,702.92,808.33,80.98,699.49,873.23,907.52
2021-07-06,165.94,596.63,815.73,15065.66,2806.47,190.31,6388.36,710.37,815.99,81.04,700.5,873.39,915.43
2021-07-07,165.33,597.98,803.16,15050.21,2791.0,190.22,6372.94,708.86,806.46,81.93,705.14,874.88,907.59
2021-07-08,162.03,588.09,775.68,14876.86,2748.0,186.26,6276.84,699.96,806.69,80.07,686.95,853.07,896.83
2021-07-09,161.44,591.96,784.21,14955.63,2805.39,187.52,6290.43,697.68,808.39,81.42,691.09,859.4,902.56
2021-07-12,159.48,587.89,773.96,14934.55,2740.7,185.8,6242.02,694.75,808.37,80.73,684.21,851.78,899.53
2021-07-13,160.92,588.01,776.03,14936.15,2763.3,187.05,6242.13,695.85,806.78,81.95,690.73,851.6,899.01
2021-07-14,160.14,583.19,760.59,14884.1,2779.93,186.83,6217.33,693.54,803.99,84.58,689.73,848.55,892.99
2021-07-15,160.39,588.05,766.88,14893.18,2908.42,188.03,6152.32,695.75,805.22,84.67,689.77,851.31,900.37
2021-07-16,161.97,591.29,767.05,14895.87,2856.6,188.6,6192.76,701.52,808.77,85.02,694.72,850.61,901.69
2021-07-19,163.32,591.27,760.4,14871.92,2862.82,188.39,6234.89,704.56,811.56,84.97,693.58,853.89,904.29
2021-07-20,,,,,,,,,,,,,
2021-07-21,162.58,587.93,759.91,14794.24,2926.85,188.35,6173.41,706.11,809.58,84.56,691.98,852.0,898.33
2021-07-22,164.2,593.75,763.62,14884.51,2922.85,190.11,6243.47,707.85,811.84,87.05,698.09,857.57,903.94
2021-07-23,164.16,591.52,764.88,14844.93,2916.65,189.87,6243.54,706.69,809.79,89.52,700.74,853.53,905.18
2021-07-26,163.19,589.16,756.95,14753.24,2858.06,189.01,6189.28,700.35,807.27,89.06,690.15,844.78,905.14
2021-07-27,163.22,589.68,754.15,14764.85,2826.22,188.44,6199.45,698.87,809.16,88.61,688.76,845.75,905.36
2021-07-28,163.44,588.76,743.71,14795.34,2820.76,188.02,6170.02,698.97,811.69,87.98,691.17,844.64,904.09
2021-07-29,163.04,585.85,746.7,14780.29,2807.65,187.99,6192.35,697.72,809.34,87.97,686.33,838.96,900.92
2021-07-30,162.88,584.38,739.4,14681.45,2818.0,187.2,6039.04,693.68,806.85,88.35,679.4,835.67,892.58
2021-08-02,161.83,583.97,722.55,14668.55,2800.06,187.82,6009.24,693.02,810.18,90.82,678.01,837.7,896.4
2021-08-03,161.9,582.28,727.48,14791.66,2760.0,188.56,6088.09,694.46,810.2,91.91,679.36,845.78,895.91
2021-08-04,160.57,578.3,719.29,14714.66,2725.87,187.51,6066.45,689.81,805.8,91.29,674.63,835.97,897.6
2021-08-05,159.39,579.61,712.97,14756.85,2734.7,188.04,6097.92,688.97,804.46,92.48,678.1,839.83,892.32
2021-08-06,158.49,582.18,713.24,14704.46,2702.94,188.69,6125.45,689.08,805.81,92.81,679.28,843.38,891.54
2021-08-09,158.41,588.02,710.8,14726.93,2722.76,189.32,6101.34,691.71,806.86,92.66,684.25,854.61,891.31
2021-08-10,,,,,,,,,,,,,
2021-08-11,158.65,590.5,716.02,14791.02,2764.2,189.29,6147.6,691.03,809.57,91.69,681.14,849.02,886.93
2021-08-12,157.53,588.89,717.85,14771.33,2752.62,188.8,6121.53,687.96,809.77,90.71,681.02,847.8,884.83
2021-08-13,156.63,590.96,720.89,14783.1,2754.58,189.02,6213.41,685.38,803.4,90.13,679.39,846.38,892.14
2021-08-16,157.16,592.14,719.32,14731.67,2731.07,187.93,6247.23,688.5,804.22,89.64,680.65,841.62,898.3
2021-08-17,158.73,597.7,722.75,14844.87,2750.47,190.75,6323.43,691.59,808.36,89.77,686.2,847.65,903.2
2021-08-18,160.34,595.28,722.91,14859.03,2778.64,190.6,6393.86,698.55,811.74,89.3,684.91,851.28,906.29
2021-08-19,160.53,593.75,717.36,14796.7,2752.09,188.87,6373.5,695.0,806.62,88.74,685.1,851.88,903.78
2021-08-20,162.23,594.9,718.02,14842.87,2761.06,188.26,6416.38,700.48,808.87,89.17,687.82,856.74,904.77
2021-08-23,163.94,597.99,721.57,14917.85,2727.71,189.37,6410.38,706.2,814.21,90.35,688.27,866.95,907.35
2021-08-24,165.61,604.63,734.62,15336.43,2766.71,191.37,6614.84,719.2,812.72,91.68,690.89,874.87,912.79
2021-08-25,167.0,604.29,745.73,15381.95,2753.92,194.59,6663.01,722.68,814.07,90.8,696.62,873.04,913.45
2021-08-26,168.99,608.9,749.46,15528.61,2734.19,197.07,6768.37,720.27,812.15,90.96,701.14,876.05,917.77
2021-08-27,168.95,605.79,771.64,15486.9,2785.09,196.56,6773.68,720.18,812.83,90.6,698.18,879.04,916.92
2021-08-30,167.54,609.85,764.14,15557.27,2805.38,198.34,6751.25,720.1,817.36,90.04,699.61,886.78,927.39
2021-08-31,,,,,,,,,,,,,
2021-09-01,168.23,614.39,766.98,15396.54,2831.2,199.57,6757.59,721.75,817.05,89.68,705.53,876.83,923.66
2021-09-02,168.38,614.02,761.98,15399.87,2818.43,198.53,6688.55,723.16,815.88,89.65,704.83,873.38,922.38
2021-09-03,170.28,614.99,770.94,15536.77,2798.56,199.92,6699.69,722.82,817.63,90.11,708.18,886.61,927.16
2021-09-06,171.86,615.35,762.92,15476.22,2787.85,200.11,6625.71,727.84,816.1,92.42,708.98,889.17,929.85
2021-09-07,173.84,618.27,777.48,15438.08,2779.91,201.28,6621.26,741.35,819.99,92.32,710.23,888.06,933.42
2021-09-08,173.05,617.55,759.14,15526.44,2747.21,202.61,6728.55,739.08,820.6,92.28,707.77,893.88,933.63
2021-09-09,170.18,615.1,752.8,15388.91,2687.08,200.95,6653.71,733.0,817.5,91.47,703.97,883.91,928.99
2021-09-10,170.06,614.98,760.63,15390.17,2697.29,200.9,6604.22,734.8,816.39,91.76,702.73,881.72,929.57
2021-09-13,169.59,613.39,753.72,15373.55,2643.36,200.64,6581.07,733.15,812.82,91.14,702.7,882.22,925.4
2021-09-14,168.18,611.72,744.21,15199.82,2630.47,197.94,6502.39,731.01,811.07,91.87,697.71,880.78,923.86
2021-09-15,167.11,611.29,739.12,15264.51,2622.95,199.7,6519.45,733.89,809.43,92.05,694.3,881.73,921.63
2021-09-16,,,,,,,,,,,,,
2021-09-17,166.24,606.53,729.77,15289.8,2616.41,199.61,6426.42,728.63,809.03,93.58,685.01,886.31,913.62
2021-09-20,163.76,601.62,707.72,15234.4,2542.31,196.65,6241.27,715.98,804.65,92.43,679.47,869.65,905.07
2021-09-21,163.47,603.6,711.46,15254.2,2521.39,196.48,6284.82,712.68,806.66,93.52,681.77,868.93,907.01
2021-09-22,163.43,604.4,701.66,15153.86,2535.69,198.22,6274.72,716.6,808.7,94.75,683.49,866.95,908.69
2021-09-23,166.14,608.97,709.1,15271.36,2486.53,199.85,6346.93,723.57,808.44,96.27,684.01,867.63,905.39
2021-09-24,165.16,608.77,711.54,15193.44,2489.87,200.56,6295.65,722.89,808.79,96.88,683.72,861.84,895.44
2021-09-27,165.54,607.52,723.41,15231.49,2467.45,201.26,6323.65,717.62,807.56,96.63,682.24,870.4,894.68
2021-09-28,164.79,608.53,754.21,15231.03,2524.57,204.09,6335.56,715.37,807.42,94.56,675.62,868.32,894.32
2021-09-29,164.92,608.18,745.82,15259.87,2528.0,205.07,6348.32,715.64,806.04,94.37,672.85,887.66,896.09
2021-09-30,164.55,606.24,742.6,15207.35,2547.28,204.23,6328.34,719.22,807.57,94.75,670.93,896.02,898.18
2021-10-01,163.06,600.81,720.59,15160.08,2534.74,202.93,6348.08,717.79,806.94,94.45,665.9,888.74,896.85
2021-10-04,163.35,602.5,729.33,15131.88,2499.52,203.44,6324.49,721.72,808.46,95.86,664.61,891.53,898.68
2021-10-05,162.55,603.02,760.54,15102.03,2526.54,205.04,6404.24,720.24,808.0,95.24,667.16,893.6,898.1
2021-10-06,164.3,608.52,776.6,15204.67,2502.88,208.18,6917.23,725.61,806.98,95.3,672.4,898.4,898.17
2021-10-07,163.26,608.85,766.19,15199.34,2500.28,207.65,6960.89,725.55,810.21,97.14,674.26,902.86,898.85
2021-10-08,164.49,611.5,791.06,15212.56,2514.57,209.46,6965.03,727.67,812.28,96.41,675.94,923.85,900.93
2021-10-11,166.82,612.94,842.26,15353.46,2493.83,210.77,7043.41,736.53,817.69,96.65,678.37,928.33,900.09
2021-10-12,168.38,614.69,839.24,15542.8,2505.72,211.01,7004.11,738.83,822.35,97.17,688.54,928.23,905.25
2021-10-13,172.86,618.1,828.59,15717.5,2499.97,211.67,7098.07,742.99,827.1,96.42,693.13,936.01,907.73
2021-10-14,172.38,613.99,839.22,15655.93,2515.56,212.16,6996.85,757.12,823.92,97.09,690.36,927.05,904.61
2021-10-15,174.51,619.63,845.37,15705.46,2511.52,212.94,7040.04,774.97,825.26,97.77,690.94,927.85,908.59
2021-10-18,176.16,619.98,850.03,15845.29,2525.48,213.41,7038.3,775.73,829.31,97.51,691.49,922.15,912.4
2021-10-19,,,,,,,,,,,,,
2021-10-20,173.86,617.74,834.01,15937.77,2518.78,212.45,7027.47,775.36,826.45,98.41,695.19,929.49,911.3
2021-10-21,172.9,616.65,825.17,15786.37,2492.01,211.06,7038.5,772.4,827.63,98.42,680.89,922.3,908.66
2021-10-22,172.4,616.31,821.52,15718.05,2500.4,209.74,7021.94,768.74,822.25,99.08,682.04,924.61,906.85
2021-10-25,171.55,616.34,823.75,15744.94,2484.58,210.53,7007.67,768.56,822.12,98.42,684.08,922.19,902.98
2021-10-26,172.18,616.34,820.79,15715.43,2445.53,209.91,6994.31,764.82,824.15,98.21,682.29,926.47,904.08
2021-10-27,171.65,617.15,812.18,15749.85,2435.21,208.69,6954.79,771.1,824.33,98.35,683.12,918.06,900.97
2021-10-28,171.71,614.55,800.15,15686.73,2415.62,205.64,6863.05,789.36,821.92,98.64,677.48,916.09,899.64
2021-10-29,171.84,613.86,800.9,15589.21,2443.14,206.79,6788.82,782.14,823.24,99.0,675.88,912.8,900.57
2021-11-01,165.63,606.8,790.01,15157.27,2409.16,202.14,6713.41,750.67,817.29,98.16,660.12,910.49,892.72
2021-11-02,165.95,605.91,803.5,15179.81,2391.89,203.35,6842.92,754.47,818.76,100.86,664.92,913.46,891.52
